mm9_chr14_101189550_101189951_+	401
mm9_chr14_101288975_101289576_+	601
mm9_chr14_102801600_102802101_+	501
mm9_chr14_102911075_102911501_+	426
mm9_chr14_103099675_103100201_+	526
mm9_chr14_103258450_103259051_+	601
mm9_chr14_105776450_105777301_+	851
mm9_chr14_105971525_105972276_+	751
mm9_chr14_110477500_110477926_+	426
mm9_chr14_118762600_118763026_+	426
mm9_chr14_118909450_118909876_+	426
mm9_chr14_120536925_120537201_+	276
mm9_chr14_120677575_120677951_+	376
mm9_chr14_121507175_121508126_+	951
mm9_chr14_121597950_121598851_+	901
mm9_chr14_121646500_121646976_+	476
mm9_chr14_122599125_122600426_+	1301
mm9_chr14_122646375_122647126_+	751
mm9_chr14_122654925_122656001_+	1076
mm9_chr15_6229750_6230351_+	601
mm9_chr15_10538425_10538851_+	426
mm9_chr15_11109550_11110051_+	501
mm9_chr15_11541925_11542451_+	526
mm9_chr15_11629475_11629901_+	426
mm9_chr15_11923425_11923976_+	551
mm9_chr15_12444875_12446201_+	1326
mm9_chr15_12627475_12628726_+	1251
mm9_chr15_12996675_12997401_+	726
mm9_chr15_15876100_15876951_+	851
mm9_chr15_26448975_26449451_+	476
mm9_chr15_26810325_26810801_+	476
mm9_chr15_27713550_27714576_+	1026
mm9_chr15_27717150_27718351_+	1201
mm9_chr15_27727100_27727751_+	651
mm9_chr15_32301175_32301501_+	326
mm9_chr15_35462825_35463501_+	676
mm9_chr15_36982775_36983476_+	701
mm9_chr15_42856775_42857226_+	451
mm9_chr15_49706000_49706651_+	651
mm9_chr15_50528300_50528876_+	576
mm9_chr15_50529625_50530501_+	876
mm9_chr15_50967525_50968201_+	676
mm9_chr15_51557250_51557601_+	351
mm9_chr15_51629800_51630776_+	976
mm9_chr15_52504550_52505576_+	1026
mm9_chr15_53178650_53179301_+	651
mm9_chr15_55097150_55097626_+	476
mm9_chr15_55909200_55909676_+	476
mm9_chr15_55997700_55998351_+	651
mm9_chr15_57229925_57230801_+	876
mm9_chr15_57807350_57807876_+	526
mm9_chr15_61183125_61184076_+	951
mm9_chr15_63025700_63026251_+	551
mm9_chr15_75717075_75717876_+	801
mm9_chr15_76276925_76277601_+	676
mm9_chr15_76292200_76293151_+	951
mm9_chr15_76580875_76581301_+	426
mm9_chr15_76868100_76868651_+	551
mm9_chr15_77032650_77033226_+	576
mm9_chr15_77084800_77085551_+	751
mm9_chr15_78743600_78744301_+	701
mm9_chr15_79780775_79781451_+	676
mm9_chr15_83469475_83470076_+	601
mm9_chr15_83496475_83497376_+	901
mm9_chr15_83508275_83509401_+	1126
mm9_chr15_84997450_84997876_+	426
mm9_chr15_85413125_85413426_+	301
mm9_chr15_87486775_87487626_+	851
mm9_chr15_93687900_93688601_+	701
mm9_chr15_95185425_95185826_+	401
mm9_chr15_96473325_96473701_+	376
mm9_chr15_99250775_99251501_+	726
mm9_chr15_100134650_100135201_+	551
mm9_chr15_100430450_100430876_+	426
mm9_chr15_100467325_100467826_+	501
mm9_chr15_101226850_101227201_+	351
mm9_chr15_102078800_102079776_+	976
mm9_chr15_102201375_102201701_+	326
mm9_chr15_102235400_102235901_+	501
mm9_chr15_102487150_102487626_+	476
mm9_chr15_102488050_102488601_+	551
mm9_chr15_102650525_102650976_+	451
mm9_chr15_102790150_102790701_+	551
mm9_chr15_102844750_102845326_+	576
mm9_chr15_103045525_103045951_+	426
mm9_chr15_103135175_103136126_+	951
mm9_chr16_4586900_4587276_+	376
mm9_chr16_4658600_4659176_+	576
mm9_chr16_7346100_7347076_+	976
mm9_chr16_7347775_7348251_+	476
mm9_chr16_8175050_8175351_+	301
mm9_chr16_10454275_10455501_+	1226
mm9_chr16_13806000_13806526_+	526
mm9_chr16_14159500_14160276_+	776
mm9_chr16_15052800_15053576_+	776
mm9_chr16_15084900_15085901_+	1001
mm9_chr16_15295225_15296051_+	826
mm9_chr16_15958575_15959076_+	501
mm9_chr16_16560250_16560726_+	476
mm9_chr16_17311125_17311401_+	276
mm9_chr16_17809425_17810626_+	1201
mm9_chr16_18186150_18186551_+	401
mm9_chr16_21210700_21211376_+	676
mm9_chr16_21246025_21246576_+	551
mm9_chr16_21870025_21870451_+	426
mm9_chr16_25465275_25466376_+	1101
mm9_chr16_25580225_25580676_+	451
mm9_chr16_27389150_27389526_+	376
mm9_chr16_29735100_29735701_+	601
mm9_chr16_29761700_29762426_+	726
mm9_chr16_29839350_29840451_+	1101
mm9_chr16_29893650_29895326_+	1676
mm9_chr16_29996250_29997101_+	851
mm9_chr16_30009025_30009451_+	426
mm9_chr16_30063800_30064426_+	626
mm9_chr16_30155900_30156501_+	601
mm9_chr16_30236375_30236851_+	476
mm9_chr16_30241600_30242251_+	651
mm9_chr16_31003950_31004601_+	651
mm9_chr16_33739075_33739851_+	776
mm9_chr16_35067300_35067701_+	401
mm9_chr16_36509375_36509801_+	426
mm9_chr16_36949550_36950076_+	526
mm9_chr16_41511000_41511476_+	476
mm9_chr16_42784600_42785126_+	526
mm9_chr16_44394450_44395151_+	701
mm9_chr16_44494975_44495351_+	376
mm9_chr16_44616400_44617026_+	626
mm9_chr16_44632775_44633326_+	551
mm9_chr16_44666525_44667051_+	526
mm9_chr16_44695300_44696701_+	1401
mm9_chr16_45880150_45881126_+	976
mm9_chr16_50753875_50754376_+	501
mm9_chr16_50812725_50813351_+	626
mm9_chr16_54991700_54992576_+	876
mm9_chr16_55142725_55143626_+	901
mm9_chr16_55147775_55148526_+	751
mm9_chr16_55260975_55261676_+	701
mm9_chr16_55442800_55443326_+	526
mm9_chr16_57694800_57695251_+	451
mm9_chr16_62468675_62469726_+	1051
mm9_chr16_63556250_63556826_+	576
mm9_chr16_63599950_63600626_+	676
mm9_chr16_63602275_63602751_+	476
mm9_chr16_70239525_70240276_+	751
mm9_chr16_72686050_72687201_+	1151
mm9_chr16_72804650_72805026_+	376
mm9_chr16_73007650_73008276_+	626
mm9_chr16_73096325_73097951_+	1626
mm9_chr16_74093700_74094126_+	426
mm9_chr16_74448350_74448776_+	426
mm9_chr16_74795525_74797026_+	1501
mm9_chr16_77636700_77637126_+	426
mm9_chr16_85879400_85879876_+	476
mm9_chr16_86895300_86895726_+	426
mm9_chr16_88599925_88600876_+	951
mm9_chr16_89945075_89945626_+	551
mm9_chr16_90523600_90524051_+	451
mm9_chr16_91212125_91212651_+	526
mm9_chr16_91746350_91747076_+	726
mm9_chr16_92738500_92739351_+	851
mm9_chr16_93263275_93264051_+	776
mm9_chr16_93272350_93273276_+	926
mm9_chr16_94731575_94732026_+	451
mm9_chr16_96015925_96016551_+	626
mm9_chr16_96018250_96018876_+	626
mm9_chr16_96069425_96070651_+	1226
mm9_chr17_4116225_4116501_+	276
mm9_chr17_4498300_4498851_+	551
mm9_chr17_5232900_5233626_+	726
mm9_chr17_10528000_10528726_+	726
mm9_chr17_11032825_11033301_+	476
mm9_chr17_12986425_12987701_+	1276
mm9_chr17_13027550_13028151_+	601
mm9_chr17_13735625_13736226_+	601
mm9_chr17_14647425_14648001_+	576
mm9_chr17_15577300_15578051_+	751
mm9_chr17_15945275_15946676_+	1401
mm9_chr17_16313925_16314651_+	726
mm9_chr17_17575450_17576226_+	776
mm9_chr17_17578775_17579376_+	601
mm9_chr17_17627850_17628851_+	1001
mm9_chr17_17635700_17636301_+	601
mm9_chr17_17964600_17965376_+	776
mm9_chr17_24665075_24665401_+	326
mm9_chr17_25730725_25731301_+	576
mm9_chr17_27558850_27559826_+	976
mm9_chr17_27692650_27693601_+	951
mm9_chr17_28236025_28236526_+	501
mm9_chr17_28244075_28244601_+	526
mm9_chr17_29553025_29553651_+	626
mm9_chr17_29600750_29601576_+	826
mm9_chr17_29627100_29627651_+	551
mm9_chr17_36055175_36055876_+	701
mm9_chr17_44127825_44128801_+	976
mm9_chr17_44437650_44438226_+	576
mm9_chr17_44569375_44570126_+	751
mm9_chr17_45463175_45463851_+	676
mm9_chr17_46023575_46024101_+	526
mm9_chr17_46223375_46223901_+	526
mm9_chr17_46755325_46756301_+	976
mm9_chr17_48080025_48080551_+	526
mm9_chr17_48112350_48113201_+	851
mm9_chr17_48125600_48126876_+	1276
mm9_chr17_48126950_48127526_+	576
mm9_chr17_48168200_48168901_+	701
mm9_chr17_48201625_48202551_+	926
mm9_chr17_48576725_48577226_+	501
mm9_chr17_49335450_49335851_+	401
mm9_chr17_56601875_56602901_+	1026
mm9_chr17_56953650_56954226_+	576
mm9_chr17_59409550_59409976_+	426
mm9_chr17_63050500_63051101_+	601
mm9_chr17_63386925_63387226_+	301
mm9_chr17_67046125_67046501_+	376
mm9_chr17_68300350_68300651_+	301
mm9_chr17_68345475_68346026_+	551
mm9_chr17_68348800_68349876_+	1076
mm9_chr17_70815850_70816401_+	551
mm9_chr17_71198725_71199501_+	776
mm9_chr17_72349025_72350176_+	1151
mm9_chr17_73607925_73608426_+	501
mm9_chr17_75288200_75289151_+	951
mm9_chr17_76536225_76536751_+	526
mm9_chr17_79544250_79545051_+	801
mm9_chr17_79899925_79901026_+	1101
mm9_chr17_81151700_81152301_+	601
mm9_chr17_81286425_81287326_+	901
mm9_chr17_81912750_81913351_+	601
mm9_chr17_83566300_83566851_+	551
mm9_chr17_84288750_84289551_+	801
mm9_chr17_84312825_84313851_+	1026
mm9_chr17_84332900_84333701_+	801
mm9_chr17_84337750_84338651_+	901
mm9_chr17_84363875_84364526_+	651
mm9_chr17_84389850_84390226_+	376
mm9_chr17_84582000_84582976_+	976
mm9_chr17_84587325_84587826_+	501
mm9_chr17_84764875_84765776_+	901
mm9_chr17_86222950_86223351_+	401
mm9_chr17_86288975_86289301_+	326
mm9_chr17_86331450_86332676_+	1226
mm9_chr17_86437000_86437376_+	376
mm9_chr17_87636075_87636801_+	726
mm9_chr18_4518450_4519001_+	551
mm9_chr18_6280550_6281001_+	451
mm9_chr18_7094325_7095401_+	1076
mm9_chr18_9743250_9743626_+	376
mm9_chr18_10532200_10532726_+	526
mm9_chr18_12042050_12042326_+	276
mm9_chr18_12346800_12347351_+	551
mm9_chr18_13240175_13240526_+	351
mm9_chr18_13297575_13298251_+	676
mm9_chr18_13693825_13694226_+	401
mm9_chr18_14100900_14101751_+	851
mm9_chr18_14278050_14278801_+	751
mm9_chr18_15003100_15003951_+	851
mm9_chr18_16187000_16187776_+	776
mm9_chr18_25735950_25736551_+	601
mm9_chr18_25791125_25791726_+	601
mm9_chr18_32657975_32658451_+	476
mm9_chr18_34738525_34738951_+	426
mm9_chr18_35114050_35114651_+	601
mm9_chr18_36048700_36049251_+	551
mm9_chr18_36078850_36079301_+	451
mm9_chr18_38743450_38744601_+	1151
mm9_chr18_38925700_38926276_+	576
mm9_chr18_38963900_38964851_+	951
mm9_chr18_47528425_47528951_+	526
mm9_chr18_48603625_48604501_+	876
mm9_chr18_54537650_54538201_+	551
mm9_chr18_54736125_54736901_+	776
mm9_chr18_54874000_54874776_+	776
mm9_chr18_55061150_55062476_+	1326
mm9_chr18_55137975_55139201_+	1226
mm9_chr18_55142650_55143301_+	651
mm9_chr18_55149925_55151076_+	1151
mm9_chr18_55293125_55293776_+	651
mm9_chr18_55349250_55349951_+	701
mm9_chr18_55357200_55357676_+	476
mm9_chr18_55363300_55363726_+	426
mm9_chr18_55613175_55613826_+	651
mm9_chr18_55654750_55655326_+	576
mm9_chr18_55709275_55709801_+	526
mm9_chr18_55783450_55784376_+	926
mm9_chr18_55854350_55855076_+	726
mm9_chr18_55922625_55923951_+	1326
mm9_chr18_55975225_55976526_+	1301
mm9_chr18_56223025_56223676_+	651
mm9_chr18_56960725_56961076_+	351
mm9_chr18_60815750_60816551_+	801
mm9_chr18_60829925_60830476_+	551
mm9_chr18_60833800_60834426_+	626
mm9_chr18_61769150_61769851_+	701
mm9_chr18_62864650_62865201_+	551
mm9_chr18_63377925_63378276_+	351
mm9_chr18_65214700_65215076_+	376
mm9_chr18_65680125_65680901_+	776
mm9_chr18_65741200_65742101_+	901
mm9_chr18_66532100_66532851_+	751
mm9_chr18_66581050_66581926_+	876
mm9_chr18_68218750_68219351_+	601
mm9_chr18_69069575_69070076_+	501
mm9_chr18_69070225_69071326_+	1101
